extras,language,name,quantity,scryfall_id
"","en","Deliver Unto Evil","2","67aa7104-7acc-4827-b763-ac053c99baab"
"","en","Persist","2","90f390c3-af1c-424f-9721-e26e9321e5a3"
"","en","Bone Splinters","4","106b5c96-d1bd-433d-955e-ace0b60d3bc3"
"","en","Bloodcrazed Paladin","1","3e2160e9-14a0-4c75-b7b0-fb09051ddb32"
"","en","Demonic Bargain","3","80c3741e-cf04-4aa2-a6a9-ce19f043b22c"
"","en","Bleed Dry","5","3db65755-f104-4de9-bcc9-0a4a7bc66b51"
"","en","Ghoulraiser","1","850ccdcb-2cd7-4f27-aa9b-917a62a5e94d"
"","en","Ghoulcaller's Chant","4","2b8c1b10-2155-404a-8f20-eb8f643849d6"
"","en","Champion of the Perished","1","8d8e6941-ad6e-4d2f-93c0-be79e75bdf06"
"","en","Wander in Death","4","aea7ad5c-d9b9-4b12-90dd-c02399d73b26"
"","en","Endless Ranks of the Dead","1","155ae16c-f32b-421d-a92a-bf13d9f32891"
"","en","Curse of Death's Hold","2","1774d0a8-1cd3-4582-ace0-1caff92af0e7"
"","en","Gruesome Deformity","4","5696db03-206f-4e7e-9b65-ccef31bfd7d2"
"","en","Moan of the Unhallowed","1","2a1f42ee-7f4e-4b2a-b60b-750662878a5c"
"","en","Unbreathing Horde","1","dd119aa8-8414-4942-9a28-3e68a9a52a8e"
"","en","Assassinate","3","ac0a1dc6-215f-4738-8ae4-7b6aa1c7d80b"
"","en","Splendid Agony","2","58d38abd-116d-4015-91e4-3fc267ad099d"
"","en","Festering Mummy","3","906c4c95-5815-44c8-8d3c-b0fda9db55a1"
"","en","Mask of Griselbrand","2","829786e2-260b-4bc6-935b-1868b37e2d33"
"","en","Stromkirk Bloodthief","1","fa819123-bf13-44ea-9a6e-06c8ab023e44"
"","en","Crawl from the Cellar","4","ed6c8942-d43e-4456-ac98-3220cb954c65"
"","en","Cartouche of Ambition","1","e68b96b1-b75e-4ee1-a6d7-6545a34fef9b"
"","en","Onyx Mage","8","eabd38e6-1e59-42d2-bd1a-555c77cf6747"
"","en","Black Knight","2","db593d4f-d3c1-48ae-a55d-4b61d2cb5cc2"
"","en","Ghost-Lit Stalker","2","dd6e17a2-17f0-4d6b-b41a-3bd081b3ef63"
"","en","Reaper of Sheoldred","2","a300a645-aec6-4cda-8c11-1e8a6af056ff"
"","en","Damn","2","efeae088-9ac5-4d2f-a15c-d8675a471ac5"
"","en","Caress of Phyrexia","4","5ef987ad-a3dc-4ef5-90ec-9a8cfa95965b"
"","en","Unlikely Aid","6","bac3409e-7c24-43b0-9956-5f0cdeae6468"
"","en","Megrim","2","3b04fca4-b4de-4343-ba58-d8aea39edc19"
"","en","Mortivore","1","beeaaef1-5cd9-402a-982e-2cb4e69cfaca"
"","en","Despise","3","64216ce3-945e-42d8-9127-cf11c687da67"
"","en","Deathmark","4","ad3ef45f-c82c-4490-b353-b0b5b572f403"
"","en","Howling Banshee","1","ce096d78-e8b0-4ba2-a734-aa1e96d2dabe"
"","en","Entomber Exarch","2","e39498cd-9b44-4563-b0fd-9258a52a85b2"
"","en","Skeletal Vampire","1","327096bb-78d3-444f-a017-4c504d18203a"
"","en","Abyssal Specter","2","69a41bec-7fb0-4060-918a-38cbbb329543"
"","en","Chancellor of the Dross","1","eec6d85e-6263-44b4-a91f-d51585c561c2"
"","en","Repay in Kind","2","90d1db4c-1e79-410a-92ab-c9d58c5e58a6"
"","en","Reassembling Skeleton","4","dd82846e-f119-4b27-a795-7b1ceebab4b0"
"","en","Ichor Explosion","3","0b207e2f-4604-43c5-bb35-a877e35ddd81"
"","en","Mind Sludge","1","7aaedf6d-171b-4845-8815-debbe06b5b66"
"","en","Vampire Opportunist","6","ced4b4a9-73a8-4135-b150-cd78d1558aca"
"","en","Sanguine Guard","1","2c1fa0c5-8eef-484e-9d5f-38e87d99ed73"
"","en","Liliana's Specter","4","549089f4-1359-49c3-9560-6fe49d1598d0"
"","en","Mutilate","1","04587192-e5a6-46f6-98b5-3b349d618880"
"","en","Haunting Echoes","1","5aa96bc7-b92f-4df5-89b5-0793b9e56509"
"","en","Genju of the Fens","1","d8e06ff3-5fdd-444d-916e-3764f795456e"
"","en","Sengir Vampire","5","de652420-eacf-4f9d-9f13-c6bc02b0fa72"
"","en","Phyrexian Gargantua","1","2c4497c0-6e0a-4645-b04e-454d8fe97f05"
"","en","Sutured Ghoul","1","8390d9b7-5adf-4039-8682-02bfba421ff9"
"","en","The Elderspell","1","a3b16625-7faf-4de6-abf7-d397988e32fb"
"","en","Postmortem Lunge","3","d5f8b46e-1ad3-4c6e-aa63-376f2d222d46"
"","en","Dismember","3","3d286cf6-3e16-4941-9326-1818b1e06d69"
"","en","Command the Dreadhorde","1","de7ec307-45e0-4853-85fe-9ce859b188c2"
"","en","Underworld Dreams","1","03919c86-1c4a-43b0-a2db-54ca6ae1ac57"
"","en","Rise from the Grave","2","f0f85057-5f4b-47d8-bb00-d993bed1a755"
"","en","Whispering Specter","1","bcb1b486-e336-4e88-b635-b6ff18cb4841"
"","en","Wall of Bone","1","45025791-a94a-4046-8297-3b7a2019e4a3"
"","en","Fleshbag Marauder","2","a03c738c-88d9-4cf6-a650-20ce6e5565bc"
"","en","Dark Tutelage","1","9ec3dd9f-3969-4fd7-97f7-e9868eb19a64"
"","en","Order of Yawgmoth","1","49e5ff9f-9ec9-4c96-b28f-938a2abd15bf"
"","en","Living Death","1","80e7d9a3-06a1-400d-958c-9b5302e046a6"
"","en","Mind Shatter","1","28c44782-a12f-4ecc-a6e8-d569e2942a9a"
"","en","Defiant Bloodlord","1","4e7ae077-52c7-49a1-a61a-61e50b494616"
"","en","Knight of the Ebon Legion","1","29425426-7bf2-4872-aa35-c12c22801edd"
"","en","Baneful Omen","1","2bff6e03-b6af-4f54-b365-9a6db2dbb595"
"","en","Killing Wave","4","33de2371-175e-4f8a-9636-35f996e3cf24"
"","en","Mastermind's Acquisition","1","2f00f09b-a113-460e-ac2f-d3988a83179e"
"","en","Diabolic Revelation","2","145d6d7b-1e87-47b7-baf3-d201458ad996"
"","en","Bloodthirsty Aerialist","1","378b2e55-e383-408e-af57-072e47cea779"
"","en","Grim Return","2","15b69f74-3b54-4db4-abf3-b71db8cc9562"
"","en","Ritual of Soot","4","269af993-4894-4bf1-b55a-af4d736cb3cc"
"","en","Bloodsworn Squire // Bloodsworn Knight","1","a7cbdd54-7685-4921-ab60-dc36e647a4c5"
"","en","Restless Bloodseeker // Bloodsoaked Reveler","1","71f67ac0-7901-4248-9cb7-2200fb8f893e"
"","en","Dark Impostor","2","bd9384c2-1b55-4da3-91f1-db3d65e98a85"
"","en","Tainted Remedy","4","cbb8edd0-4573-4b52-a3ea-83ed19dbf58d"
"","en","Blood for Bones","4","7892b516-0dce-491f-8b42-031d64397e26"
"","en","Sanguine Bond","2","ad4de9f1-7a39-45af-828e-c59234d9e9b9"
"","en","Vito, Thorn of the Dusk Rose","1","0fe79ee4-c3f3-4a6b-a967-203ca3b70ee5"
"","en","Death Baron","1","11641a17-e979-4edb-adba-789f21fd017d"
"","en","Vampire of the Dire Moon","3","b3c185b9-5d97-4a5a-af0b-8b9c44dcd235"
"","en","Opposition Agent","1","086f97e9-8b62-44f3-b467-149c2ac5ca78"
"","en","Victimize","4","22000809-20ff-4620-82e9-ddc4299f6e95"
"","en","Szat's Will","2","9828be7b-1eae-4718-9e71-2f625121b00b"
"","en","Nadier, Agent of the Duskenel","1","47c5948b-b021-4d07-8003-9c11db690bc0"
"","en","Diabolic Intent","4","d72ab698-de67-4ca8-8e42-b05346bf52fa"
"","en","Gixian Puppeteer","4","2cc86e18-ffbc-4c5f-a694-922332b146cc"
"","en","Hostile Negotiations","3","f827a9a0-7b72-49e2-85fa-adcce1e8fdda"
"","en","Painful Quandary","2","bed5e030-874f-4a00-8544-78ba04033f53"
"","en","Cordial Vampire","1","8c84150f-e2bf-42a2-b2f7-2b6004b29fa4"
"","en","Nezumi Graverobber // Nighteyes the Desecrator","1","a00a7180-49bd-4ead-852a-67b6b5e4b933"
"","en","Massacre Girl","1","be8ec9e1-2c8e-496d-9111-4d453b75b578"
"","en","Bond of Revival","2","c6482fb9-f874-4e33-aa74-7a0da4c9760c"
"","en","Eternal Taskmaster","1","94a6644a-52e6-454e-a479-44b086240974"
"","en","Liliana's Devotee","1","6cffbebb-db4c-4bbd-aa4d-9ddae4c88a44"
"","en","Radiant Epicure","1","48c99e55-c605-4519-a52a-39dfdbabb44a"
"","en","Bolas's Citadel","1","d2124603-d20e-40eb-97f0-a66323397ac2"
"","en","Magus of the Bridge","1","8ec4b7d1-16ed-4cc3-8db3-12fb8f25658c"
"","en","Severed Legion","2","82633f38-5af1-429e-8c9d-db536af85309"
"","en","Life's Finale","2","ffd3fbd2-87c7-4f08-baaa-91d61c1114da"
"","en","Phyrexian Plaguelord","1","d0894a99-13e0-406c-8ca3-5552c64e3154"
"","en","Keening Banshee","1","80031bc4-28a8-4f57-916f-fcf01dc252f9"
"","en","Doom Blade","12","90699423-2556-40f7-b8f5-c9d82f22d52e"
"","en","Spinal Embrace","4","8b647204-715a-4f30-9ba3-f0be3410c0a0"
"","en","Sulfuric Vortex","2","0463e989-ba32-4a46-a82f-e0d6daf3cd51"
"","en","Time Stretch","2","3c878780-f666-44ab-a60e-c9985f628fc3"
"","en","Triskelion","1","bab371a3-9e0c-4d98-b445-d0f3f86717dc"
"","en","Urza, Lord High Artificer","1","9e7fb3c0-5159-4d1f-8490-ce4c9a60f567"
"","en","Urza's Incubator","4","94e10277-a935-4c78-b45f-52ab5ea0f95c"
"","en","Vampiric Tutor","4","18bd50f2-c3ba-4217-a2d5-bb771e199706"
"","en","Windborn Muse","3","b098ad05-3e30-4a73-b327-da1cdc22786d"
"","en","Worldgorger Dragon","1","9dae8fa6-c86e-492b-b28b-96d4ee83f6c6"
"","en","Worldly Tutor","6","fb6b6fbe-cb6f-4d0d-b3eb-f9629d6784b3"
"","en","Yawgmoth, Thran Physician","1","8690cbcc-f8fd-41f7-9e28-e61c12b04014"
"","en","Zur the Enchanter","4","aeb0160a-dfdc-4b1f-865e-ef905aee65d5"
"","en","Xira Arien","1","ef40264c-c194-440d-b87c-28548329f4cf"
"","en","Darigaaz's Caldera","4","752f6f0c-af30-4937-b4a7-48f493e007a0"
"","en","Divine Sacrament","1","f69ecef5-4f1a-4463-8908-7c0ef955b02d"
"","en","Rith's Grove","4","740fa25d-9c1f-44eb-9eb4-0dd514cb315a"
"","en","Crop Rotation","4","4249cc64-f75b-4c76-a41a-5b25873c74bc"
"","en","Crosis's Catacombs","4","7caad74f-c0d0-4eca-94be-b89a2c9a3980"
"","en","Cryptic Gateway","4","7f379966-6a0a-434c-8682-1cf528a9a4a1"
"","en","Dark Depths","4","00cb17a0-5a13-4d02-b7fb-f99531bc8ca5"
"","en","Decimate","4","a99f8c13-c4bd-4e6c-8059-ef5e6ad30331"
"","en","Denizen of the Deep","2","3bf7e928-511c-4a31-b1fb-8c28bd41182a"
"","en","Forgotten Ancient","4","c23e3732-4589-4ea7-8125-a5434861b9f5"
"","en","Exploration","4","ce4c6535-afea-4704-b35c-badeb04c4f4c"
"","en","Enlightened Tutor","6","0c9ebec9-3474-4062-9607-2e2a72f78299"
"","en","Gamble","4","924db286-fb3e-40dd-b5e2-f8128701685d"
"","en","Gauntlet of Power","4","14e870a0-5699-4f42-b67a-8dbd24e0c9c2"
"","en","Helm of Awakening","4","41bba882-39b8-42db-9a01-54c6712b8019"
"","en","Hunting Grounds","3","5b14a736-5223-457b-9d4e-f4a2d6ed9a8d"
"","en","Jester's Cap","4","2ede9d6b-3c7c-4a5f-a09b-80ec471692b6"
"","en","Kamahl, Fist of Krosa","1","97ab4974-d0a4-4033-b150-8928b46dc626"
"","en","Lyra Dawnbringer","2","93be6799-7b9d-44d4-84dc-2961692b5a85"
"","en","Legacy Weapon","4","ae2ef7bf-6e5b-40a0-8b25-478323b64bdc"
"","en","Mindslicer","1","c1d5437b-158f-4a50-9397-bbde1c4a98d5"
"","en","Mystical Tutor","4","9264ecb7-bfc0-495d-aaaa-829045ea858f"
"","en","No Mercy","2","4e2fc29c-0223-4b03-864f-eb9149abc921"
"","en","Overmaster","1","afd2e0f0-8a8e-4021-bd24-aff1a3212345"
"","en","Oversold Cemetery","4","3bbfd715-0772-4516-8cd8-89495dbccf4a"
"","en","Phantom Nishoba","2","8288050c-8074-4a44-803c-8ef6427ec038"
"","en","Pyre Zombie","1","6c030108-2995-4fb0-9b80-efdfdd0f11e0"
"","en","Rith, the Awakener","2","822bb102-58a8-47c7-ab44-6fef29885425"
"","en","Sneak Attack","2","3d9709ea-5962-4590-8b14-5213b14f9229"
"","en","Zegana, Utopian Speaker","2","dd199a48-5ac8-4ab9-a33c-bbce6f7c9d1b"
"","en","Timeless Lotus","4","6f566387-3342-4325-ba4c-eee7626072ac"
"","en","Absorb","5","1e8a43c1-42d1-45ef-8a63-4b87775a6e88"
"","en","Arcanis the Omnipotent","2","e7a7941b-68bf-48b1-a5ed-2013068b486c"
"","en","Arcades Sabboth","1","8520de8b-0d8d-465a-b112-342ecbbaffa6"
"","en","Chainer, Dementia Master","2","40342b11-1005-4ccc-bef4-9ea4c640b048"
"","en","Crawlspace","4","97c8e1ed-b3ab-4a08-9336-e513f23d45b3"
"","en","Essence Capture","6","f39bf1fa-b530-4353-a683-843466227109"
"","en","Senate Guildmage","6","913b3a2a-e3fd-4095-ab2a-5e356ea179df"
"","en","Aven Eternal","6","fe479484-a827-4d3c-8e35-e905e4f6664a"
"","en","Egg","1","48cc199d-9596-4d6a-9ed3-b1f599a03741"
"","en","Burning-Tree Emissary","12","ba327a5e-bd57-4e24-b4b4-062202df30e1"
"","en","Mutant's Prey","4","d9e32d47-2796-4eac-b373-a93506d8d6b7"
"","en","Mindstatic","6","55d3fad5-a12a-4b41-9c7b-c1af5e0b5ca8"
"","en","Give // Take","4","9af07d28-45a2-45d6-b1cb-0858c609a881"
"","en","Void Shatter","1","4bf13c5e-3968-48ad-ba08-99ba58873223"
"","en","Unity of Purpose","4","6f87292c-0140-44d7-881e-2e8c9ff737a1"
"","en","Thought Harvester","1","46f9eeb2-22f6-4bdb-bbf8-f53774cc6226"
"","en","Stalking Drone","1","12bc5b4c-a809-43f0-8848-38812ce865c2"
"","en","Slaughter Drone","1","275b1185-49aa-45ae-8e2d-12aa469a7d77"
"","en","Scion Summoner","1","826a882e-c4bd-4132-b797-9e1aa2d0bce4"
"","en","Ruins of Oran-Rief","4","9fed86e5-5631-401b-8820-9685f8296134"
"","en","Nissa's Judgment","4","e9dcece0-13eb-4931-b39e-13de528a11a6"
"","en","Kozilek's Pathfinder","1","b75585bd-fdd8-44d1-8c7c-b96df5fc473e"
"","en","Flayer Drone","1","3931db42-3773-4aae-b6eb-2209e7312f8c"
"","en","Essence Depleter","1","996da623-1c34-4545-a800-648238ea91ae"
"","en","Eldrazi Obligator","1","dfaa8b16-7c12-44e2-8ddb-17608d491c41"
"","en","Eldrazi Mimic","1","311a05b1-042d-47e7-9fd7-6e8abe8fc578"
"","en","Eldrazi Aggressor","1","62f3ec85-552d-4e28-939e-ab2c39e3e9c5"
"","en","Cultivator Drone","1","bbe4bb6f-bec6-49d2-99d7-e3750a0ea03f"
"","en","Blinding Drone","1","4eb60957-0811-40c3-a92b-cce3e6a94745"
"","en","Birthing Hulk","1","a1a644e0-96e5-4b73-873f-1132948cb21f"
"","en","Abstruse Interference","1","249a7be3-311e-4ce6-97dc-97242463ae23"
"","en","Inspiring Unicorn","1","3320865c-ef02-4f18-82b0-47a6d845de0f"
"","en","Swirling Torrent","4","8dbb3d2f-4ee4-46e2-98aa-4aa388bd5375"
"","en","Warden of Evos Isle","1","6bfc5cef-aa9b-45d4-a9c3-4b157e4ed193"
"","en","Tiana, Ship's Caretaker","1","63852ffb-22ef-4b88-9cba-254291e978cd"
"","en","Sweet-Gum Recluse","1","2d3c6325-450d-47f3-a69b-cdfc25ae65e6"
"","en","Aqueous Form","4","c859f7cb-ac12-490e-b769-6f019791f2a5"
"","en","Armix, Filigree Thrasher","1","d5f69e24-6b5c-4a9a-af5b-1ce88efdc0aa"
"","en","Colfenor, the Last Yew","1","afa3b31a-b52a-43c0-9084-e0535e1bd871"
"","en","Gravity Negator","1","85f9b63e-6ecc-4d85-9724-87b8176ae6a6"
"","en","Kozilek's Shrieker","1","a384cd5b-2c6c-4969-bb62-a017e2fc9794"
"","en","Kozilek's Translator","1","d80665ae-fcb2-48fd-95be-8768293bcef7"
"","en","Scrapdiver Serpent","4","ce3ba315-f4da-4022-9251-961a378b35ce"
"","en","Lucid Dreams","3","98aeda3d-3741-4b80-bfef-63bcc599d75b"
"","en","Levitation","9","63e5124a-67c0-44ed-8085-28bf37816423"
"","en","Belltower Sphinx","3","ef04340d-284c-4e7b-afd7-444d21a6b382"
"","en","Air Elemental","2","a27efec0-40c4-48bc-a21a-3af28a6529b5"
"","en","Air Servant","3","01007d7f-e29b-49d5-bc60-44b2fb77ed3d"
"","en","Bond of Insight","3","648629af-e911-49e1-b564-c98f339b84a1"
"","en","Alluring Siren","3","a6434841-6cca-4397-b1fa-5ce34dc0b7f3"
"","en","Wing Splicer","3","6694873a-0b0c-4e9e-b9fc-249e80a09cca"
"","en","Rishadan Dockhand","2","fc488a4c-2885-4727-8317-da93aee8fced"
"","en","Tide Shaper","3","2ff414bc-6736-428b-bb60-9d62793a5ae5"
"","en","Silent Submersible","1","ae2f3dee-1768-4562-9333-a50b9ee7570f"
"","en","Inevitable Betrayal","2","71725895-38cd-4017-bbf0-0b7dc9b5db60"
"","en","Sweep the Skies","2","e22dcb4e-ac39-4bee-b8d0-1b6ed038834e"
"","en","Glint Raker","1","7520ee10-3ed1-40eb-86a0-3e463a5fba76"
"","en","Jace's Triumph","4","4924f177-5ee2-4d3f-9603-4b9aef4dac09"
"","en","Scuttletide","4","38e4ce27-aba2-4a3f-8de7-d442323d8be2"
"","en","Junk Winder","2","66b7833a-a6b6-4aca-b574-66a6aea471ea"
"","en","Flux Channeler","2","c6202e82-e159-482f-9224-292cb533171c"
"","en","Rescuer Sphinx","2","00ba9fa2-bfd2-4dc7-b96d-d22a8886a6ae"
"","en","Counterspell","1","a457f404-ddf1-40fa-b0f0-23c8598533f4"
"","en","Sea Drake","1","5a8b69ff-22ef-451f-8322-b54eec79bacf"
"","en","Upheaval","2","befe74b1-c487-42bb-a1a1-4d13f3a86ff7"
"","en","Redirect","2","0eef8431-f63c-44e0-940c-e1a38c338214"
"","en","Fblthp, the Lost","2","52558748-6893-4c72-a9e2-e87d31796b59"
"","en","Drake Umbra","8","3e1f7334-658d-44da-a81c-26b258e44c26"
"","en","Chancellor of the Spires","1","b1e06e16-96fa-4611-b4a9-512eeeeddd3c"
"","en","Lazotep Plating","3","f03b5405-6016-405b-a504-a454731b9276"
"","en","Mischievous Quanar","1","dc48c2db-f5b4-4c24-a5fa-00750b7ff56f"
"","en","Xenograft","5","f52f08e1-b234-42e4-8f1f-485a4f6edb3b"
"","en","Mind Control","6","ec7f77af-17d7-4746-bc83-f455b9b6f9ea"
"","en","Eternal Skylord","4","d48d37d2-d776-41b4-9d20-7d2f5c51f814"
"","en","Noble Benefactor","1","bd221f30-1773-4e05-a40f-022a9306ef89"
"","en","Djinn of Wishes","2","a5491962-ad47-4919-b59c-510408bed29e"
"","en","Azure Mage","3","e5a7ed36-a552-4d46-929a-48f34ae9279a"
"","en","Mahamoti Djinn","1","855de173-6bec-457b-828e-28678b7d396e"
"","en","Master Thief","4","703f57d5-d8bb-4fb6-9dc9-71a5b4308f04"
"","en","Raving Visionary","2","347cee3a-6e0e-43c2-85e5-531b19297c3d"
"","en","Vedalken Infuser","4","a52b9d11-0aab-4300-90b6-c8b56de36ec3"
"","en","Relearn","1","c5f0f0cb-5f77-4887-a5be-463d5e5c47c6"
"","en","Geistlight Snare","1","7302b5da-cac5-4ce7-ad38-2ff4e410891b"
"","en","Mystic Archaeologist","4","de19d2db-604b-4d5f-8184-9bb0a31c7405"
"","en","Mirrorhall Mimic // Ghastly Mimicry","1","823ad188-bd56-476d-9853-bed90bfad582"
"","en","Biolume Egg // Biolume Serpent","1","57039230-bf5a-4489-9dc1-37e27b17bd84"
"","en","Diver Skaab","1","38b5fdf4-3884-436f-8066-bc7593e72b02"
"","en","Courtly Provocateur","4","ba912207-a8bf-4ffb-9967-34029cb09f7f"
"","en","Jorubai Murk Lurker","4","7af346ac-32a6-49a8-986d-834b2c8c0478"
"","en","Opportunity","2","49233196-82e4-44c4-86f0-6eb2db7293a3"
"","en","Jace's Sanctum","4","8148adc6-7946-4abd-8601-b1f4cd6916c2"
"","en","Interpret the Signs","4","42dbf049-5c02-4038-86de-fa6b5110cf7e"
"","en","Laboratory Drudge","1","b6a1d1e2-caea-4e64-8a3a-740f62b36853"
"","en","Void Stalker","4","7fc30e31-4796-4e98-992c-a56cd51ad3c9"
"","en","Peel from Reality","4","55aec3bd-b52f-4b23-a86a-429fa78a5a6a"
"","en","Viral Drake","2","d89b312b-cc90-4f08-ae2e-043a79e51156"
"","en","Whelming Wave","1","ddb863a0-3ff8-42a3-a151-4ea9aa433336"
"","en","Stormtide Leviathan","1","996bb4c0-dc72-4233-9f44-2e25aef71ad7"
"","en","Tromokratis","1","160686f3-44fd-4f7a-81cf-d3b5b964bfba"
"","en","Brinelin, the Moon Kraken","1","4b063dfd-5a80-48c9-8f7b-48d21a129a76"
"","en","Slinn Voda, the Rising Deep","1","cebf2c16-bd9d-4a8f-a1b6-6e0c393178bc"
"","en","Supreme Will","6","fcf7fd8a-adc3-4099-8e30-08375f263446"
"","en","Blighted Agent","6","cddaebde-a060-4510-8c97-68432d931987"
"","en","Lord of the Unreal","1","b09140f6-fa75-4bee-9ca0-3a71cd2b5a7b"
"","en","Mind Unbound","1","fd90cf36-9841-4adf-b5cb-0a7bf103eb93"
"","en","Phantom Warrior","1","11cbdf06-f6b5-4bd8-80bf-6d7e57649684"
"","en","Thieving Magpie","2","96395d53-5eaa-4d17-a473-f685ad925eaf"
"","en","Mindculling","2","6faf4372-6fb5-48aa-9b94-b0e77c867116"
"","en","Jace's Archivist","1","3c21df8e-a24f-4ce1-aa8a-1467f9f9423a"
"","en","Neurok Invisimancer","1","558edff1-c156-4c0e-9991-ae5c8b5062ae"
"","en","Totally Lost","6","adffef78-f776-42d3-ab40-3347c8e5c88b"
"","en","Specimen Collector","4","bdfaed69-bc4c-4c73-abc3-00dce5e0177e"
"","en","Phantasmal Dragon","2","4ed5909d-b54c-44d5-9f3f-7e9a2c6a25c7"
"","en","Corrupted Conscience","1","7276c584-76ed-4c20-a5ea-627c8f7751e6"
"","en","Dissipation Field","1","dd2d9f47-2bd2-4a97-90c7-beca18a8e7fa"
"","en","Opt","4","323db259-d35e-467d-9a46-4adcb2fc107c"
"","en","Midnight Clock","2","72ca85ed-3870-4ba4-abe7-cdcab3cad122"
"","en","Gadwick, the Wizened","1","62ddce0d-f22a-4fcd-9a4a-d71938750ba1"
"","en","Emry, Lurker of the Loch","1","20fec02d-77af-4975-b410-7097c7c28e7e"
"","en","Riddlesmith","1","640ff8a9-9dff-4fc7-bafa-6afaa3d9c153"
"","en","Ice Over","4","c01d2835-060c-4ac3-b586-84811878a64d"
"","en","Disallow","2","25f05814-a5a5-460f-9d29-0ab03efecf4c"
"","en","Baral, Chief of Compliance","1","60e16d94-1166-4050-8554-686e153a7f80"
"","en","Baral's Expertise","2","d273f5b7-b3a3-485a-acc8-34e10a504646"
"","en","Vedalken Infiltrator","1","9ddfc6a8-7880-4810-8c0a-d9ea931138f2"
"","en","Commence the Endgame","3","209d70a2-c8c1-4072-ab1f-57804b55a09a"
"","en","Imaginary Threats","4","50c3a6a5-9a50-4a38-9f5f-b8caa320909d"
"","en","Impede Momentum","10","259c04f7-86f2-4584-97fb-8278dca9a213"
"","en","Refocus","4","35c78973-f2ae-4c76-802f-793d1022fcbd"
"","en","Neutralizing Blast","4","e549a8fc-6001-43db-88b1-ce8ed42a3443"
"","en","Marang River Prowler","2","491a3dc5-d297-47e1-acf9-dda103136519"
"","en","Spreading Seas","2","37454c1c-4098-4ac2-884e-3f65f1384bdb"
"","en","Quest for Ancient Secrets","4","0de22b67-968e-49e1-ae96-6dd0ee75cd54"
"","en","Belltoll Dragon","1","97e8fba0-fcb4-440c-9442-92278e21c5e9"
"","en","Dragonlord's Prerogative","1","53f2d2b3-6e48-413e-ad8f-9ce40c7ff167"
"","en","Profaner of the Dead","1","87630910-47cc-4347-b126-fd779e7dadc0"
"","en","Icefall Regent","1","b2dc9693-3c27-4afe-84f3-2618a0e4ca1c"
"","en","Narset's Reversal","3","63754036-d51e-47bb-925b-564d9dc922ff"
"","en","Mulldrifter","4","e0fed1e5-fcbd-4597-91b5-ba809571573b"
"","en","Mistfire Adept","5","e8a2dd0d-8034-47f7-801d-c893f32f0708"
"","en","Disciple of the Ring","1","5a885848-005f-4387-8982-40052b924076"
"","en","Augur of Bolas","1","d19fbfe6-69bb-452a-be3c-b9c625e23193"
"","en","Mental Misstep","4","61e9c6df-1c84-4eab-9076-a4feb6347c10"
"","en","Tezzeret's Gambit","2","421391da-7435-4364-8d48-009d2c2bdad4"
"","en","Cryptoplasm","1","15a31710-c1d6-45e4-9dbe-a75453a74da0"
"","en","Phyrexian Metamorph","2","d6afeb07-ed44-4e15-99b6-436f8365326f"
"","en","Phantasmal Image","1","c1c080cf-a5e8-4d9d-af49-f78588971e87"
"","en","Thrummingbird","5","67f0a63e-0866-423e-b917-fc7c71063021"
"","en","Breakthrough","3","22075f41-3aeb-406d-99b6-88ddae992d0b"
"","en","Gifts Ungiven","3","cc950b6c-0346-4939-b36b-9f10a75f7a32"
"","en","Domestication","5","3b5e940b-e247-4ee3-939b-679e4f8ea771"
"","en","Wash Out","5","dc468f97-08f7-4103-898f-b14fa61b99bc"
"","en","Nephalia Smuggler","4","6e9a17b5-422c-4add-adbf-63e4492121e8"
"","en","Pull from Tomorrow","1","f5013fde-4714-4bea-b368-5b14684a05fc"
"","en","Force of Negation","3","1825a719-1b2a-4af9-9cd2-7cb497cd0317"
"","en","Kederekt Leviathan","3","73cdb22d-90e6-49c4-9ad7-3249d9196ca9"
"","en","Body Double","3","b7497f2c-62a9-45c4-b2dc-c95818fa2fa6"
"","en","Venser, Shaper Savant","2","77e19416-aa6c-46f1-b247-a94da5d1a13a"
"","en","Looter il-Kor","4","9b43cfff-e14d-4792-8a5b-98fca88456e0"
"","en","Mystical Teachings","4","f7cb51cd-8418-43ee-bf4f-6b959cc5b131"
"","en","Slither Blade","4","06b56909-65b3-479f-8e52-d025641f4a8e"
"","en","Talrand, Sky Summoner","1","9ca9530f-ecec-4f12-bc5a-9e211b97be70"
"","en","Stormchaser Drake","1","3dd5c860-9d27-40d9-af38-aaf40bd52423"
"","en","Wash Away","1","43411ade-be80-4535-8baa-7055e78496df"
"","en","Invisible Stalker","5","14d265aa-c1d8-4faa-b282-5c273ab725fd"
"","en","Seal of Removal","2","6dfc7060-e374-486f-8029-d3fdfe4b61e7"
"","en","Thirst for Discovery","1","1ea179e9-9c0d-46c1-9ee8-60be68e1f79c"
"","en","Careful Consideration","4","08b7224b-adb9-4c31-b0bb-1c498f2922fb"
"","en","Cartouche of Knowledge","4","d806458e-81cd-4413-bba0-14d957bece79"
"","en","Cackling Counterpart","3","02ad8a5a-9814-4fb5-90b1-95c0769be456"
"","en","Rooftop Storm","1","80cdee59-0ead-4b95-a348-c1e360d781ab"
"","en","Ugin's Insight","4","f37d5938-9c8f-4203-8f3f-d6e89ced28ef"
"","en","Solve the Equation","3","66c04ee2-c1e0-45fb-aaf5-1b4459df80fc"
